series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2000	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	642	24.98481009	45.83893563	ROU	Romania	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	643	99.01404926	61.61899849	RUS	Russian Federation	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	1	20-24	ANNUAL	PERCENT												21.9		21.9	2015	21.9	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	2	15-49	ANNUAL	PERCENT												20.7		20.7	2015	20.7	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	4	25-29	ANNUAL	PERCENT												18.9		18.9	2015	18.9	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	5	30-34	ANNUAL	PERCENT												25		25	2015	25	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	6	40-44	ANNUAL	PERCENT												19.2		19.2	2015	19.2	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	7	35-39	ANNUAL	PERCENT												20.2		20.2	2015	20.2	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	8	45-49	ANNUAL	PERCENT												14.5		14.5	2015	14.5	DHS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	646	29.92310194	-1.999842114	RWA	Rwanda	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	4	25-29	ANNUAL	PERCENT																		
