series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	772	-171.8154473	-9.214545558	TKL	Tokelau	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	ALLAREA	PERCENT	85.350487	86.037849	86.717964	87.394737	88.072067	88.753845	92.3	90.145409	90.857346	91.578033	92.305717	92.175456	92.8	94.513268	95.251747	93.4092376	2014	95.251747		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	776	-175.1959991	-21.19511329	TON	Tonga	2	ANNUAL	RURAL	PERCENT	89.972374	90.010429	90.044243	90.079895	90.123444	90.180962	90.7	90.360535	90.484917	90.627953	90.785896	90.602375	91.3	91.311928	91.492867	91.0986132	2014	91.492867		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	776	-175.1959991	-21.19511329	TON	Tonga	3	ANNUAL	URBAN	PERCENT	69.887435	72.768942	75.625126	78.454832	81.253292	84.01773	97.71	89.434353	92.084601	94.699458	97.283957	97.322909	97.7	100	100	98.4613732	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	ALLAREA	PERCENT	91.29	92.213875	93.034286	93.851364	94.668991	95.491066	96.321495	97.163231	98.01236	99	99.426422	99.803757	99.958481	99.996002	100	99.8369324	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ANNUAL	RURAL	PERCENT	96.2	96.256264	96.447311	96.64019	96.840965	97.05571	97.290489	97.549728	97.831345	98	98.446777	98.77314	99.106949	99.444496	99.782661	99.1108046	2014	99.782661		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	ANNUAL	URBAN	PERCENT	100	58.109602	63.689573	69.416136	75.27654	81.254381	87.336792	93.511505	99.755402	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	ALLAREA	PERCENT	94.8	97.3	97.8	98.4	99	99.3	99.4	99.4	99.4	99.5	99.5	99.5	99.5	99.7	99.8	99.6	2014	99.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	788	9.572737411	34.11439971	TUN	Tunisia	2	ANNUAL	RURAL	PERCENT	97.117088	97.22477	97.328224	97.43351	97.546692	97.673843	97.82103	98.47	98.186707	98.399368	98.626953	98.865715	99.111938	99.361885	99.612457	99.1157896	2014	99.612457		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	788	9.572737411	34.11439971	TUN	Tunisia	3	ANNUAL	URBAN	PERCENT	93.464219	97.342652	98.063055	98.929972	99.784995	100	100	100	100	100	99.951076	99.825299	99.69748	99.870665	99.893863	99.8476766	2014	99.893863		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	ALLAREA	PERCENT	94.376022	94.929573	95.475883	96.018845	96.562363	97.110329	97.666649	98.241943	98.809692	99.330322	100	99.923523	99.989975	99.999893	100	99.9826782	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	792	35.42890329	38.9899684	TUR	Turkey	2	ANNUAL	RURAL	PERCENT	94.388016	94.905937	95.419632	95.93515	96.458572	96.995964	97.553383	98.135269	98.739532	99.362434	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	792	35.42890329	38.9899684	TUR	Turkey	3	ANNUAL	URBAN	PERCENT											100	99.892712	99.986044	99.999852	100	99.9757216	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	ALLAREA	PERCENT	99.6	99.511108	99.567642	99.620834	99.674561	99.732559	99.797295	99.866264	99.928955	99.972466	100	99.999222	100	100	100	99.9998444	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ANNUAL	RURAL	PERCENT	99.6	99.445518	99.475784	99.507874	99.547867	99.60183	99.675827	99.774284	99.895119	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	795	58.9787665	40.0912346	TKM	Turkmenistan	3	ANNUAL	URBAN	PERCENT	99.7	99.587682	99.673916	99.750346	99.81851	99.879694	99.932651	99.967702	99.965868	99.942766	100	99.998402	100	100	100	99.9996804	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	ALLAREA	PERCENT	95.6	92.701958	92.849037	92.992775	93.137062	93.285797	93.442886	93.611282	93.790184	93.977829	94.17247	94.372368	93.1	94.780907	94.986343	94.2824176	2014	94.986343		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ANNUAL	RURAL	PERCENT	100	100	99.955627	99.898743	99.849762	99.814743	99.799759	99.809242	99.841095	99.891586	99.957001	100	100	100	100	99.9914002	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	ANNUAL	URBAN	PERCENT	94.79609	91.450393	91.692857	91.925052	92.150724	92.374068	92.599141	92.829408	93.064764	93.303975	93.545902	93.793093	92.424949	94.294897	94.541264	93.720021	2014	94.541264		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	ALLAREA	PERCENT	94.225792	94.513382	94.629783	95.070732	95.348282	95.630287	95.920639	96.7	96.53447	96.855377	97.183289	97.516449	97.671777	98.191521	98.53022	97.8186512	2014	98.53022		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ANNUAL	RURAL	PERCENT	93.661644	93.846115	94.1	94.20842	94.398392	94.602325	94.826294	95.3	95.345543	95.634995	95.939354	96.254906	96.615721	96.904648	97.232002	96.5893262	2014	97.232002		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	798	178.6679611	-7.460048071	TUV	Tuvalu	3	ANNUAL	URBAN	PERCENT			95.4	96.017955	96.349966	96.670624	96.983945	98.6	97.598634	97.904097	98.20939	98.515305	98.816568	99.13042	99.440647	98.822466	2014	99.440647		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	ALLAREA	PERCENT	8.375606	8.6	7.8	9.773648	10.23557	8.9	9	11.662701	12.159232	10	13.176793	14.6	14.215353	13.9	20.4	15.2584292	2014	20.4		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	800	32.39100438	1.279557331	UGA	Uganda	2	ANNUAL	RURAL	PERCENT	2.628171	2.4	2.7	3.316291	3.553375	2.5	2.9	4.371059	4.68898	3.3	5.377022	5.3	6.109806	6.483655	10.3	6.7140966	2014	10.3		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	800	32.39100438	1.279557331	UGA	Uganda	3	ANNUAL	URBAN	PERCENT	50.198388	43.9	39.3	55.045498	55.942206	49	41.8	57.986075	58.462752	45	59.198237	55.4	59.735654	54.52631	51.4	56.0520402	2014	51.4		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	ALLAREA	PERCENT	96.127716	96.651978	97.168999	97.682671	98.200226	98.716484	99.205688	99.8	99.85759	99.967636	99.996582	100	100	100	100	99.9993164	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	804	31.40270802	49.00735945	UKR	Ukraine	2	ANNUAL	RURAL	PERCENT	95.965958	96.464485	96.958786	97.45491	97.958939	98.476936	99.014961	99.6	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	804	31.40270802	49.00735945	UKR	Ukraine	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	99.9	99.791569	99.952755	99.995024	100	100	100	100	99.9990048	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	ALLAREA	PERCENT	95.835915	96.366173	96.889183	97.408852	97.92907	98.458458	99	99.438675	99.77095	99.940216	99.992676	100	100	100	100	99.9985352	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ANNUAL	RURAL	PERCENT	94.865608	95.377464	95.885094	96.394547	96.911903	97.44323	98	98.580307	99.126877	99.572723	99.849426	99.966888	99.996643	100	100	99.9625914	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	98	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	ALLAREA	PERCENT	97.7	97.464249	97.727173	98.8	98.250214	99.4	99.04	99.076332	99.8	99.635101	99.840637	99.953537	99.992676	99.999649	99.8	99.9172998	2014	99.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	818	29.77468534	26.57438204	EGY	Egypt	2	ANNUAL	RURAL	PERCENT	95.9	95.144753	95.616516	97.8	96.571602	99.1	97.582558	98.138947	99.3	99.216141	99.63208	99.878204	99.975563	99.997841	99.8	99.8567376	2014	99.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	818	29.77468534	26.57438204	EGY	Egypt	3	ANNUAL	URBAN	PERCENT	99.5	100	100	99.7	100	99.8	100	100	99.9	100	100	100	100	100	99.9	99.98	2014	99.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	826	-2.23830539	53.27691757	GBR	United Kingdom	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	831	-2.200712402	49.71561166	GGY	Guernsey	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	831	-2.200712402	49.71561166	GGY	Guernsey	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	832	-2.136773508	49.22353354	JEY	Jersey	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	832	-2.136773508	49.22353354	JEY	Jersey	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	833	-4.538190305	54.22880901	IMN	Isle of Man	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	ALLAREA	PERCENT	9.854468	10.237954	10.614197	11.1	11.4	11.738443	12.124695	12.522254	11.5	11.2	14.8	14.2	15.3	16.4	15.50145	15.24029	2014	15.50145		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ANNUAL	RURAL	PERCENT	1.843816	1.929341	2.010633	1.8	1.6	2.289772	2.414796	2.564286	2.1	2	3.7	4.1	3.6	4.2	4.028936	3.9257872	2014	4.028936		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	ANNUAL	URBAN	PERCENT	37.751533	38.573134	39.346009	36.5	38.9	40.320248	40.52571	40.686744	40.1	43.5	46.2	42.9	46.4	50.3	41.15561	45.391122	2014	41.15561		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	840	-99.13830311	39.5277871	USA	United States of America	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	840	-99.13830311	39.5277871	USA	United States of America	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	ALLAREA	PERCENT	9.201438	9.776996	10.34531	11.4	11.4758	12.045773	12.624096	13.213727	13.813857	14.422738	13.1	15.659746	16.284376	16.910755	19.2	16.2309754	2014	19.2		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	RURAL	PERCENT	0.828848	0.889896	0.94671	0.8	1.071903	1.152416	1.252962	1.377975	1.525359	1.691386	1.4	2.064453	2.264036	2.467348	3	2.2391674	2014	3		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ANNUAL	URBAN	PERCENT	47.749875	48.82464	49.750321	52.4	51.194255	51.732143	52.155568	52.475635	52.742372	52.969584	48.5	53.357766	53.5342	53.710548	58	53.4205028	2014	58		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	ALLAREA	PERCENT	97.708641	97.836235	97.956589	98.073593	98.191154	98.313164	98.505426	98.692636	98.784355	98.898277	99.066193	99.17	99.416031	99.611808	99.657085	99.3842234	2014	99.657085		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	RURAL	PERCENT	79.627113	80.856346	82.081345	83.308174	84.542908	85.791603	86.772768	88.608731	88.937183	91.003311	92.35244	94.44	95.080521	97.043614	97.450928	95.2735006	2014	97.450928		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	858	-56.01387025	-32.8002838	URY	Uruguay	3	ANNUAL	URBAN	PERCENT	99.33749						99.328071	99.391608	99.472839	99.383577	99.463412	99.43	99.653699	99.752604	99.778072	99.6155574	2014	99.778072		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	ALLAREA	PERCENT	99.793991	99.864807	99.7	99.988602	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	RURAL	PERCENT	99.564606	99.65773	99.5	99.837349	99.935974	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	860	63.11944558	41.77560518	UZB	Uzbekistan	3	ANNUAL	URBAN	PERCENT	100	100	99.9	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	ALLAREA	PERCENT	98.449821	98.476952	98.496834	98.513374	98.530464	98.55201	98.581902	98.6231	98.674805	98.735252	98.802704	98.84	98.951607	99.029556	99.107796	98.9463326	2014	99.107796		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	RURAL	PERCENT	95.283333	94.981003	94.674438	94.369705	94.072868	93.790001	93.527168	93.288803	93.072807	92.87545	92.693016	92.521759	92.357964	92.197899	92.038452	92.361818	2014	92.038452		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	ANNUAL	URBAN	PERCENT	98.882433	98.94004	98.996557	99.052876	99.108448	99.166974	99.231963	99.30633	99.389401	99.479681	99.575698	99.636094	99.778975	99.883072	99.986804	99.7721286	2014	99.986804		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	ALLAREA	PERCENT	87.214485	88.092728	88.963722	89.831375	90.699577	91.572227	96.37173	93.345551	94.24836	95.15992	96.078484	96.668575	97.929604	98.858665	97.9	97.4870656	2014	97.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	RURAL	PERCENT	94.361305	94.505524	94.645508	94.787323	94.937035	95.100723	95.759528	95.492615	95.723167	95.972366	96.236481	96.147194	96.794525	97.081009	97.6	96.7718418	2014	97.6		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	882	-172.4430749	-13.61541469	WSM	Samoa	3	ANNUAL	URBAN	PERCENT	61.841831	65.446176	68.749728	71.946538	75.188522	78.470941	98.572255	85.145212	88.537353	91.970156	95.449566	98.682501	100	100	99.4	98.7064134	2014	99.4		G
