series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	768	0.97835765	8.532096072	TGO	Togo	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	568	573	571	566	566	563	556	541	521	505	491	474	459	446	434	427	427	416	402	395	393	396	391	386	378	368	383.8	2015	368	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	772	-171.8154473	-9.214545558	TKL	Tokelau	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	776	-175.1959991	-21.19511329	TON	Tonga	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	132	140	150	159	169	185	196	198	195	194	190	186	204	212	220	230	241	251	260	267	272	278	287	281	275	270	278.2	2015	270	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	776	-175.1959991	-21.19511329	TON	Tonga	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	41	43	45	48	50	53	56	55	54	52	50	48	50	52	53	55	57	58	59	60	61	61	62	60	58	57	59.6	2015	57	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	776	-175.1959991	-21.19511329	TON	Tonga	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	75	79	83	89	93	100	106	106	102	100	97	94	102	106	110	114	118	122	125	127	130	133	135	131	127	124	130	2015	124	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	103	100	98	96	91	87	82	77	71	73	70	69	68	70	73	71	72	74	74	76	77	78	78	79	80	80	79	2015	80	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	80	78	77	75	71	68	64	60	55	56	54	53	52	53	54	53	53	54	54	54	53	53	51	51	50	49	50.8	2015	49	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	90	89	87	84	80	77	73	68	63	64	62	61	60	62	63	62	62	64	63	64	65	65	63	64	63	63	63.6	2015	63	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	29	27	25	23	21	20	18	17	16	15	14	13	12	12	11	11	11	10	10	10	10	11	11	11	11	11	11	2015	11	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	10	9	9	8	7	7	6	6	5	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2015	3	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	17	16	15	14	13	12	11	10	9	9	8	8	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	2015	6	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	175	166	159	155	150	150	132	137	123	119	115	113	110	108	105	102	99	96	94	94	94	93	92	93	93	92	92.6	2015	92	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	788	9.572737411	34.11439971	TUN	Tunisia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	96	92	89	88	85	84	73	75	67	64	62	61	59	57	56	55	53	52	51	50	48	47	46	44	43	42	44.4	2015	42	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	788	9.572737411	34.11439971	TUN	Tunisia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	131	125	120	118	114	112	99	101	91	87	84	83	81	78	76	74	72	71	69	68	67	66	64	64	63	62	63.8	2015	62	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	149	141	137	133	130	127	124	120	116	113	108	103	95	86	75	63	52	44	37	31	27	24	22	21	21	21	21.8	2015	21	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	792	35.42890329	38.9899684	TUR	Turkey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	63	62	60	60	59	59	58	58	59	59	59	60	60	59	57	52	44	35	28	23	20	18	16	14	13	12	14.6	2015	12	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	792	35.42890329	38.9899684	TUR	Turkey	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	97	93	91	89	87	86	84	83	82	81	79	77	74	70	65	57	48	39	32	27	23	21	19	18	17	16	18.2	2015	16	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	95	104	104	104	101	85	89	82	78	81	80	80	80	81	81	80	80	79	78	77	76	75	75	75	74	73	74.4	2015	73	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	72	79	78	79	77	64	63	53	47	45	41	39	36	35	33	31	30	28	27	25	24	24	23	22	21	20	22	2015	20	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	795	58.9787665	40.0912346	TKM	Turkmenistan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	82	90	89	90	88	74	75	66	61	61	59	57	56	56	55	53	52	51	49	47	46	46	45	44	43	42	44	2015	42	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	798	178.6679611	-7.460048071	TUV	Tuvalu	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	877	868	868	864	856	840	832	824	814	789	766	744	717	696	673	640	616	601	583	569	557	549	537	518	503	493	520	2015	493	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	800	32.39100438	1.279557331	UGA	Uganda	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	544	552	560	563	562	558	556	547	540	522	503	485	467	451	431	404	381	369	354	336	323	311	296	274	259	247	277.4	2015	247	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	800	32.39100438	1.279557331	UGA	Uganda	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	687	688	692	693	692	684	678	668	658	639	620	601	576	558	536	504	481	469	451	432	420	408	395	372	356	343	374.8	2015	343	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	52	52	53	54	55	58	55	48	42	40	39	36	34	33	33	34	32	35	37	32	30	29	30	30	31	32	30.4	2015	32	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	804	31.40270802	49.00735945	UKR	Ukraine	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	41	40	41	42	43	46	42	37	33	31	30	28	27	25	26	26	25	27	28	25	23	21	21	20	19	19	20	2015	19	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	804	31.40270802	49.00735945	UKR	Ukraine	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	46	46	47	47	49	52	48	42	37	36	34	32	30	29	29	30	28	31	32	28	26	25	25	24	24	24	24.4	2015	24	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	18	18	17	16	15	15	16	15	16	14	14	12	14	12	12	11	11	11	10	10	10	9	10	10	10	10	9.8	2015	10	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	11	12	11	11	10	10	11	11	11	10	10	9	10	8	9	8	8	8	6	6	6	6	6	6	6	5	5.8	2015	5	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	14	14	14	13	12	13	14	13	13	12	12	10	11	10	10	10	9	9	8	8	8	7	8	8	8	8	7.8	2015	8	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	128	121	115	110	104	99	93	87	81	76	71	67	65	62	60	57	55	52	50	47	45	44	42	41	40	39	41.2	2015	39	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	818	29.77468534	26.57438204	EGY	Egypt	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	90	87	84	80	76	72	68	64	61	59	56	54	52	51	49	47	45	43	40	38	35	33	31	29	28	26	29.4	2015	26	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	818	29.77468534	26.57438204	EGY	Egypt	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	106	102	98	93	88	83	78	74	70	66	63	60	58	56	54	52	50	47	45	43	40	39	37	35	34	33	35.6	2015	33	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	11	11	11	11	12	12	12	12	12	12	12	12	13	13	13	13	12	12	12	11	11	10	10	10	11	11	10.4	2015	11	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	9	10	10	10	10	10	10	10	10	11	11	11	11	12	11	11	11	10	10	10	9	9	9	8	8	8	8.4	2015	8	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	826	-2.23830539	53.27691757	GBR	United Kingdom	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	10	10	10	11	11	11	11	11	11	11	12	12	12	12	12	12	11	11	11	10	10	10	10	9	9	9	9.4	2015	9	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	831	-2.200712402	49.71561166	GGY	Guernsey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	831	-2.200712402	49.71561166	GGY	Guernsey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	831	-2.200712402	49.71561166	GGY	Guernsey	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	832	-2.136773508	49.22353354	JEY	Jersey	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	832	-2.136773508	49.22353354	JEY	Jersey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	832	-2.136773508	49.22353354	JEY	Jersey	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	833	-4.538190305	54.22880901	IMN	Isle of Man	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	1280	1270	1270	1260	1230	1220	1190	1160	1130	1090	1050	1020	975	936	900	863	827	782	739	717	688	655	638	609	591	570	612.6	2015	570	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	775	785	789	787	774	762	752	737	717	693	671	647	618	598	577	546	516	476	439	418	391	361	342	316	298	281	319.6	2015	281	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	997	996	998	995	979	961	944	924	900	870	842	813	777	747	717	687	652	608	566	542	514	483	464	438	418	398	440.2	2015	398	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	840	-99.13830311	39.5277871	USA	United States of America	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	13	13	13	13	13	13	12	12	12	12	12	13	13	14	14	14	14	14	14	15	15	15	16	16	16	16	15.8	2015	16	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	840	-99.13830311	39.5277871	USA	United States of America	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	11	11	10	11	11	11	10	10	11	11	12	12	12	13	13	13	13	13	14	14	14	14	13	13	12	12	12.8	2015	12	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	840	-99.13830311	39.5277871	USA	United States of America	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	12	12	12	12	12	12	11	11	11	12	12	13	13	13	13	13	14	14	14	15	14	14	14	14	14	14	14	2015	14	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	978	935	899	869	837	808	785	757	731	707	686	666	648	628	605	585	573	563	554	550	544	538	534	524	514	509	523.8	2015	509	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	549	543	536	526	513	500	488	474	460	446	432	419	408	397	385	373	363	350	339	328	314	302	290	277	266	257	278.4	2015	257	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	727	709	693	674	655	636	620	601	581	565	547	530	516	500	482	468	457	447	436	428	417	408	398	389	379	371	389	2015	371	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	858	-56.01387025	-32.8002838	URY	Uruguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	44	49	43	44	42	42	39	38	38	34	36	35	37	33	33	31	29	27	24	23	22	21	20	20	19	19	19.8	2015	19	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	858	-56.01387025	-32.8002838	URY	Uruguay	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	32	36	31	32	31	31	28	28	28	25	26	26	26	24	24	22	21	19	17	16	15	14	13	12	12	11	12.4	2015	11	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	858	-56.01387025	-32.8002838	URY	Uruguay	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	37	41	36	37	36	36	33	33	33	29	31	30	31	28	28	26	25	23	20	20	19	17	16	16	15	15	15.8	2015	15	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
